Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
17,12,Male,White,1,SomeCollege,Public,City,79.93619978920934,70.6752939916882,76.6543154778481,3.186815332632144,0.8862754194201461,0.9874538499027032,1,1,1,0,0,3,2
17,12,Female,Hispanic,1,HS,Public,Rural,70.75686129632761,70.89036656694583,64.612243767836,2.7222894218696605,0.8325384677569139,0.3310200517928374,1,1,0,1,0,3,2
18,12,Female,Hispanic,3,HS,Public,Rural,57.57546888337029,63.63797238198573,58.66222870472336,2.126860454812483,0.8184573923918808,0.1916053997227497,1,1,0,0,0,2,1
18,12,Male,Hispanic,2,SomeCollege,Public,Town,70.43965055324017,77.93609437758982,77.35145048951972,3.517774807629129,0.8704321123560964,0.8695016543998144,1,1,0,0,0,2,2
15,10,Male,Black,2,<HS,Public,Suburban,95.7648721491286,87.07579424844081,85.6790704958161,3.449856229405795,0.971009099429002,1.2062219226300632,1,1,1,0,0,3,2
16,11,Female,Hispanic,2,HS,Public,Rural,59.213874378169045,65.69473461985739,58.897724872118175,2.2552338805033907,0.8111975519420703,1.035702116421201,1,1,1,1,0,2,2
15,10,Male,Hispanic,3,SomeCollege,Public,Suburban,76.90043854120408,71.17394699146942,70.9052248316504,2.81630355188333,0.8750187181533527,1.2799529305741395,1,1,0,1,0,4,2
16,11,Male,Hispanic,3,Bachelors+,Public,Town,85.82615407381296,92.28543626909658,86.73360348868164,3.028461846775982,0.9602291157742628,1.685466436205425,1,0,0,1,1,3,4
18,12,Male,White,1,HS,Public,Suburban,59.77048579818327,69.13078744714925,60.36692101154978,2.430074711519039,0.8304660197213164,0.7919445059541219,1,1,0,0,0,3,2
18,12,Male,Hispanic,2,HS,Public,Suburban,67.85682111827285,70.75651846072168,79.49810930279101,2.9591935232984925,0.907679979188586,0.6392976169675948,1,0,0,0,0,5,3
17,12,Male,White,3,SomeCollege,Public,City,65.2726341581664,77.8383011267562,71.22412548494891,2.921594911416564,0.891168339755158,0.6380232013466591,1,0,0,1,0,5,2
14,9,Male,Hispanic,4,Bachelors+,Public,Rural,74.99584448406708,75.72828761535776,76.7340492560355,3.1397858197214346,0.9370854049779656,1.3122332438979845,1,1,0,1,0,3,3
17,12,Male,White,1,HS,Public,Suburban,100.0,100.0,88.19024441091355,3.862251319904198,1.0,1.0252242949988195,1,0,0,0,0,1,1
16,11,Female,Black,2,SomeCollege,Public,Suburban,87.20064707824788,88.51893466886833,88.41678192236171,3.5349264907576687,0.9786988211839812,1.363473666098875,1,1,0,1,1,3,1
17,12,Male,Black,3,SomeCollege,Public,Suburban,68.9060432655046,70.06910939680509,74.27257836006567,2.915741531825488,0.8791854728141276,1.2359765212991891,1,1,0,1,0,1,2
18,12,Male,White,1,<HS,Public,Rural,68.55676248278286,65.77837689942767,60.09984966514884,2.759115540579213,0.8621938289342185,0.7744405477471356,0,1,1,0,0,3,3
16,11,Male,Hispanic,2,SomeCollege,Public,Town,62.8848429916572,76.43443967244283,64.08422117431371,2.772060077491984,0.8761747002938285,1.4262063916402976,1,0,1,0,0,1,1
14,9,Male,White,2,SomeCollege,Public,City,78.47044222138908,69.91336570937528,78.62576479801469,3.4531903749455544,0.923192609456454,0.8400881896722359,1,0,0,0,0,4,3
15,10,Male,White,1,<HS,Public,City,73.95785758150825,83.85272077825003,71.60714247570884,2.814025670611832,0.8976976331788841,0.9716219970662808,1,0,0,0,1,3,2
15,10,Female,Asian,1,<HS,Public,Suburban,63.094051684685525,69.99455112852385,70.58612686037684,3.163092351358052,0.8787069333202084,0.5756461894505593,1,0,0,0,0,3,1
18,12,Male,Hispanic,3,SomeCollege,Public,City,74.61580360638813,78.03479658525717,75.25855691561422,3.102921955167452,0.904496973152638,0.9863777584279698,0,0,1,1,0,4,1
15,10,Female,Black,4,Bachelors+,Private,Suburban,82.39784222063331,69.89340130502481,83.42327176153807,3.0866233394080225,0.9259896398106692,0.957814718752102,1,1,0,1,0,3,1
17,12,Female,Black,1,HS,Public,Rural,73.13230355712004,78.89356578662667,70.15394993810028,2.674996054944239,0.8762717651306319,0.8850170202481459,1,0,0,0,0,2,3
16,11,Male,White,2,HS,Public,Suburban,73.30634472296548,66.57108509209054,72.16431480999107,2.7876149125511747,0.8618828656811811,1.152720605138732,1,0,0,0,0,3,2
17,12,Male,Other,4,Bachelors+,Public,Suburban,84.33273554096826,72.94222788278766,82.81033780389365,3.192835464553531,0.9264552341447428,0.9168755316650732,1,0,0,0,0,3,3
15,10,Male,Hispanic,4,SomeCollege,Public,City,66.9848622837244,60.46328751847126,69.67167715822347,3.076085418626407,0.8443204123095472,0.7945641212550247,1,0,0,1,1,3,1
14,9,Female,Two-or-more,2,SomeCollege,Private,Town,75.73488596303903,76.35221365441379,69.52427431247139,3.2202639758904232,0.879449599548231,0.9427734143094988,1,0,0,0,0,3,1
17,12,Female,Two-or-more,3,SomeCollege,Public,Town,81.61509215414284,71.40252680550245,87.96512664709508,3.2311560970816706,0.8867793053814654,0.8877249410651604,1,1,1,0,0,5,3
17,12,Male,White,3,Bachelors+,Public,Rural,75.37050515316523,70.25459867560193,79.26639316950802,3.1008044504184533,0.8840390234512598,0.8040628026368948,1,0,0,1,0,3,1
16,11,Female,Black,3,SomeCollege,Public,Rural,59.42133837873086,71.71483384212455,67.33183265113549,2.89188080811098,0.8390059769859214,0.9697363482185964,1,0,0,0,0,4,3
17,12,Male,White,2,SomeCollege,Public,Suburban,82.33478309423438,85.74032986893025,86.18327519505038,3.832053623795391,0.9903156045881012,1.1133191877404434,0,0,0,0,0,2,3
15,10,Female,Black,3,SomeCollege,Private,Suburban,88.99287418262915,78.9335224438578,87.08630857731563,3.1344253460350417,0.9380108585796706,1.3614611198711697,1,1,0,1,0,3,4
16,11,Male,Hispanic,3,HS,Public,City,72.18927620125008,75.85195300095384,80.13432409480257,3.7337978545977775,0.9218693521606516,0.9190801269848528,1,1,0,0,0,3,3
17,12,Male,Black,3,SomeCollege,Public,Suburban,87.18540656356441,91.7178060710203,89.11733061586139,3.839868089735171,0.955507723978255,1.002346265902509,0,0,0,0,1,4,1
15,10,Female,White,4,<HS,Public,Suburban,93.11552031308132,80.20112285488098,93.42578331640996,4.0,0.9639669843548316,0.9183161193560736,1,1,0,0,1,2,3
14,9,Female,Black,3,SomeCollege,Public,Suburban,66.821774895013,66.25202360519751,67.94808827317837,2.5926239187313564,0.8842985142983666,0.6268291059727306,1,1,0,1,0,2,2
14,9,Female,Black,2,SomeCollege,Public,Suburban,78.09757956417366,71.21745168579041,74.23187264297357,3.1132121473766823,0.8839291161084467,1.1307720839335589,1,1,0,1,0,3,2
15,10,Female,White,2,HS,Private,Rural,78.70532180035072,87.94106849378463,78.85506173611128,3.5580838885480386,0.9243443856070426,1.6513110831686335,1,1,0,0,0,4,1
14,9,Female,Black,3,Bachelors+,Public,City,86.67507015229374,79.50800460503729,96.58463247445144,3.602493681947605,0.9447857710641382,1.4953333429824185,1,1,1,1,0,2,1
14,9,Female,Hispanic,1,<HS,Public,Town,74.6292075935765,70.08840521130021,68.71059760510316,2.9869859397283616,0.8797036828457377,1.071769772826986,0,1,0,0,0,3,1
16,11,Female,Hispanic,2,SomeCollege,Public,City,71.52130561759328,74.980465872595,55.26797044336478,3.207004542305256,0.8719049939530286,0.8379789543663777,1,1,1,1,1,1,2
16,11,Male,White,2,SomeCollege,Private,Suburban,81.86968743407166,85.06565087015466,76.62335282619735,3.0188542269499443,0.909738914401074,1.0816434590926831,1,1,0,0,0,2,2
14,9,Male,Hispanic,4,SomeCollege,Private,City,76.9830134055735,63.75748989806629,63.95241866394806,2.277468905792573,0.8904413284167128,0.3678228196738116,1,1,0,1,0,4,3
14,9,Female,White,4,HS,Private,City,71.30768015500021,68.24826187166566,71.3178398701192,3.0869506700766154,0.8624839992793025,1.38048765718135,1,1,0,0,0,3,2
15,10,Female,White,1,<HS,Public,Suburban,73.70451251570978,86.97401805975986,82.09041742199638,3.3266785822475047,0.9509095306317258,0.5435485297658582,1,0,0,0,0,3,2
16,11,Male,Black,1,HS,Public,City,80.56303923259834,91.19750759667949,73.75728020607107,3.436106333947286,0.9369561623869904,1.2936060465326558,1,0,1,1,0,3,2
14,9,Female,Hispanic,4,SomeCollege,Public,Suburban,80.62812733989132,78.4557463828298,75.7948069579293,3.093830258810633,0.9140295047081696,0.3607592385265171,1,1,0,0,1,3,2
16,11,Female,White,1,<HS,Public,City,83.56279052369607,74.93435174104474,67.56770324441703,3.265448418988471,0.8956123282656825,1.238655595722176,0,1,0,0,0,2,2
16,11,Female,White,4,Bachelors+,Public,Rural,62.05483040208883,76.00237305019155,72.5924218329437,2.981949456304787,0.8818239111195397,0.9225493109498756,1,1,0,1,0,3,1
18,12,Male,White,3,HS,Public,Rural,82.7393462009644,78.37581368531387,72.34261918559007,2.605975662100027,0.9146436057912334,0.8424461241707869,1,1,0,1,1,3,2
18,12,Female,Hispanic,4,HS,Public,Rural,69.81015940217205,75.6413322113947,67.81012361902806,2.8407439135328816,0.8632322414645404,0.5616854972299735,1,1,0,0,1,2,2
18,12,Male,Other,1,SomeCollege,Public,Suburban,96.14628084990244,93.12777742379885,82.2921486320154,3.105695919353356,0.982520222578918,1.6684811137181244,1,0,0,0,0,4,3
18,12,Male,Black,2,HS,Private,Suburban,87.49160290100917,95.4402818603334,88.75256393255697,3.047929368506953,0.947754897013888,1.3029534931255893,0,1,1,0,0,2,1
15,10,Female,Hispanic,3,Bachelors+,Private,Suburban,61.76762182947246,65.58563145299476,64.24371588985113,2.85989506399361,0.8431299260856073,0.6864541038150076,1,0,1,1,0,2,2
18,12,Male,Hispanic,2,SomeCollege,Public,Suburban,84.96069760469031,91.56361863380448,95.71460127508924,4.0,1.0,1.1926457066461431,1,0,0,0,0,1,3
16,11,Female,Two-or-more,3,Bachelors+,Public,Rural,64.54819542589385,65.29838136171813,74.37269378360917,2.849791092327097,0.8434413559561563,1.5133257624738343,1,1,0,1,0,3,2
15,10,Female,Black,1,<HS,Public,Rural,79.9981104948136,61.70196495871873,81.61946185971104,2.845276119295049,0.922927436949344,1.1114595537780614,1,0,0,0,0,4,2
15,10,Male,Hispanic,3,SomeCollege,Public,City,86.36068639130099,73.11925967671915,77.90933707338885,3.5338197992303075,0.9109818364995464,1.2642266816075651,1,0,0,0,0,2,3
15,10,Female,White,1,<HS,Public,Suburban,75.09021981481625,77.86631849540942,73.67687182139554,3.2528580187353406,0.8549127521992694,1.388033248817221,1,1,0,0,1,4,3
14,9,Male,Black,4,SomeCollege,Public,City,94.91374582195516,87.86441185859573,90.48349637214208,4.0,0.9857050198726912,1.7675823945534537,1,0,0,1,0,3,2
18,12,Male,White,1,<HS,Public,Rural,73.22650451263753,79.90493115426641,77.77181683654172,3.162401845564814,0.8725556963898088,0.9839271901434874,0,0,0,0,0,4,1
16,11,Male,Hispanic,1,HS,Private,City,80.98024160485465,80.11214704263976,67.14543690572859,2.688273631027676,0.9191588084784812,1.2076065443506054,1,0,0,1,0,2,3
14,9,Female,Hispanic,1,HS,Public,Suburban,73.43380873309742,69.47778629104799,70.27186686395719,2.9636532098758166,0.8986667276131384,1.5969127777341945,0,0,0,0,0,3,1
14,9,Male,White,4,HS,Private,Suburban,71.48558214609473,71.20346281101331,77.08943120214592,3.43957662201448,0.895664094122667,0.6769890683051101,1,0,0,1,0,3,2
18,12,Female,Hispanic,1,<HS,Public,City,80.67737866216878,68.04798320006466,74.98523098227606,3.003386828918105,0.9180807288914928,0.5809282964020728,1,1,0,0,0,2,1
15,10,Male,Black,3,<HS,Public,Suburban,63.15283319332596,71.89933072066792,72.40925641721134,2.7458576438930438,0.8830185358669365,0.7840491832982046,1,0,0,1,0,4,1
17,12,Male,Black,1,<HS,Public,Suburban,76.36026332042701,75.17397819498207,76.54925143632431,2.8735871156535158,0.9150244420062263,0.5621177672100304,1,0,0,0,0,2,2
17,12,Male,White,3,Bachelors+,Public,Rural,66.5970787973329,73.10474339619557,69.46486929853815,3.2556041560798645,0.8917210066505044,0.2397552595338735,1,1,0,1,1,3,2
14,9,Male,Hispanic,1,SomeCollege,Public,City,78.34329703972162,69.28134051635465,83.46798588019865,3.199286230657234,0.9019199551588516,1.0795651671980295,1,1,0,1,0,2,2
18,12,Male,White,3,<HS,Public,City,82.86959886492029,85.27085055921538,73.37885143047833,3.065259352296875,0.9314376234655624,1.1664472039003555,1,1,0,1,0,3,3
15,10,Female,Hispanic,3,SomeCollege,Public,City,90.0875521944568,99.65701160189268,82.66130312447186,3.777407259095026,0.9749040658304352,1.9869782512511067,1,0,0,0,1,3,2
16,11,Female,Black,3,HS,Public,Suburban,60.12381870584507,65.4617513112824,76.51207528006304,2.0498618331929905,0.8829826632988096,1.0122194468035348,1,1,0,0,0,2,4
14,9,Female,White,1,<HS,Public,Rural,70.39361658933066,82.28938429600784,78.28911550487749,3.343829551427894,0.9176310976389728,1.0647630102884698,1,1,0,1,0,3,4
15,10,Male,White,1,<HS,Public,City,90.38856939398325,75.79426027123637,82.50304865806623,3.6063208222201313,0.9582127756419434,1.2979439342399222,0,1,0,0,0,3,3
14,9,Female,Hispanic,4,<HS,Public,Suburban,71.34195763472539,75.07599229449033,71.63426913904136,3.1467831065122955,0.8699700817467476,0.4024902094112413,1,0,0,0,0,1,3
18,12,Male,White,3,HS,Public,Suburban,76.4434051879726,86.39621771820961,88.40261173366939,2.9876523174560314,0.9571508769250624,1.5318409715008368,1,1,0,0,0,3,1
16,11,Female,White,3,HS,Public,City,71.38627422080052,77.5619593172728,65.14087080445682,2.891596996473827,0.8533478710170289,0.8792861633430504,1,1,0,0,0,5,3
16,11,Male,Hispanic,2,HS,Public,Rural,60.415915098528345,55.55758131181599,58.48946698764458,2.4468860221975834,0.8245685025446615,0.5177023354236554,1,1,0,0,0,3,3
18,12,Female,White,3,Bachelors+,Public,Suburban,85.90579776579963,79.04099936785374,79.5146813037064,3.436308531253252,0.9283563895907074,1.249170978247253,1,0,0,0,0,2,3
16,11,Female,Hispanic,1,<HS,Public,Suburban,90.7653552816454,72.28671517352655,90.11115413124143,3.4467994342929646,0.9605550664616422,0.5092019378389755,1,1,0,1,0,4,2
18,12,Female,Two-or-more,3,Bachelors+,Public,Rural,78.84552234853894,75.20527969014036,80.8982636530825,3.680222245735052,0.8755040212844893,0.8734737063538243,1,0,0,1,1,2,3
17,12,Male,White,1,HS,Public,Suburban,63.0841677161872,73.66212788898982,76.08354746687645,2.735697547301356,0.8772396523324897,0.5822604345496606,1,1,0,0,1,3,2
14,9,Male,Hispanic,2,HS,Public,Suburban,78.21329134493803,72.81544240340622,82.08741466368117,3.142505529576052,0.9191906926887914,1.0111119921111444,1,1,0,0,0,1,3
14,9,Female,Hispanic,3,HS,Private,Suburban,58.222879736630425,67.7007381426022,64.92729557753542,2.687555318268503,0.8377702834487081,0.7193301644982897,1,0,1,1,0,3,2
16,11,Female,Asian,3,Bachelors+,Public,Suburban,77.03776799620668,75.79972388320424,84.54887674710021,3.0346546958899023,0.9601123380630624,1.0731492880398497,1,1,0,0,0,2,2
16,11,Male,Hispanic,1,HS,Private,City,68.34449011730759,78.1037194174279,72.40018233476798,2.4018124331343618,0.8510878647717668,1.2101756740244325,0,0,0,0,0,4,3
18,12,Male,Asian,1,HS,Public,Rural,70.37263646100989,76.18417470249553,72.32944267876637,2.7212306375458133,0.9024070460263308,1.5484149323101295,0,1,0,0,0,4,3
15,10,Male,White,1,HS,Public,City,94.83917883716276,90.1759380069672,83.98163411253239,3.624551786826213,0.9320245824400946,0.869465367752831,1,0,0,1,0,2,2
14,9,Female,White,2,SomeCollege,Public,Suburban,88.04687234528464,83.5546196890726,74.40369281171182,3.3901698044580395,0.9521179875279828,1.0250501532923035,1,0,0,1,0,2,2
16,11,Female,Hispanic,4,SomeCollege,Public,Rural,81.06083703669172,86.28891477841968,92.7378803317682,3.4419909993915256,0.9601954860869336,1.418818695154214,1,0,0,0,0,4,2
16,11,Female,White,3,HS,Public,Suburban,62.39572291087856,68.52416366312436,75.99350472115161,2.590168975176126,0.8378041449089091,1.3049208027793406,1,0,0,0,0,3,4
15,10,Male,Hispanic,3,HS,Public,Suburban,88.62726429456926,86.66774689570201,83.43392472763034,3.077678800571147,0.959439963819038,1.112753414207943,1,0,0,1,1,4,2
15,10,Male,White,2,SomeCollege,Public,Suburban,79.53299029703376,78.73958741402411,82.3052528919774,3.3371931123105183,0.924219223636142,0.8138794171064477,1,1,1,1,1,2,1
16,11,Male,Hispanic,2,HS,Public,Rural,68.19270156060621,79.41000715656637,73.26712788730828,3.3596899405740093,0.8832963569102446,1.357775967754743,0,0,0,0,0,3,4
17,12,Male,Hispanic,3,<HS,Public,Suburban,75.77304386079663,74.95838920248991,60.42548354822271,3.036517611021826,0.8520728765961425,1.0060161669325527,1,1,0,0,0,4,2
17,12,Male,White,4,Bachelors+,Private,Suburban,72.29620332317947,82.41994982311593,80.27723766282685,2.899564482190254,0.8847042998088446,1.193514962931859,1,0,0,1,1,2,2
18,12,Female,Hispanic,2,SomeCollege,Public,City,73.93559571142043,73.90536273040716,69.02617072765032,3.1075580218592327,0.8749760626535833,0.8454400124925306,1,1,0,0,0,3,2
17,12,Female,Two-or-more,1,<HS,Public,City,80.71047297753444,85.29267744477806,79.46173827197124,3.050161454943876,0.9543373601765248,1.4183474224172965,1,0,0,1,0,4,1
14,9,Male,White,2,<HS,Public,Suburban,72.79887020379859,68.54150006425994,76.121019286691,3.066441348860156,0.875328822137228,0.7766226226496582,1,1,0,0,0,3,1
17,12,Female,White,2,SomeCollege,Public,Rural,100.0,96.1510696743138,100.0,3.465902917833785,1.0,1.55102578055408,1,1,0,1,0,3,3
16,11,Female,Black,3,HS,Public,City,68.89869716547686,74.45761173229155,76.08319574826704,2.833960339531582,0.8660152622264856,1.3166002869025475,1,1,0,1,0,3,2
15,10,Female,White,1,HS,Public,City,58.9369178306922,57.87537714494469,74.11901633058582,2.736288577526559,0.8626811355551878,0.4037422278259315,1,0,0,0,0,3,3
18,12,Male,Asian,3,<HS,Public,Suburban,62.87338459578406,70.8631931614256,55.33656449788521,3.151859099131564,0.850773195516698,0.452253876793811,1,1,0,0,0,4,1
17,12,Female,Hispanic,1,HS,Public,Suburban,76.68608675665335,84.36879990422509,81.67940770104788,3.232016572036248,0.8966445430585972,1.366354450180273,0,0,0,0,0,4,2
15,10,Male,Hispanic,1,<HS,Public,Suburban,64.85984481229308,63.49839533758952,74.10224091687802,2.863031696187424,0.8722994409439551,0.9876242052699108,1,1,0,0,0,3,2
14,9,Female,White,4,SomeCollege,Public,Town,77.80766378737258,56.13763220167797,80.0342610714194,2.604176005339716,0.8581529440610276,1.0556116022679372,1,1,0,1,0,2,3
14,9,Female,Other,2,HS,Public,Suburban,70.3166658085908,73.6273304477412,62.077760477145226,2.8214932955658605,0.8707209448515254,0.8104281620841578,1,1,0,0,0,3,1
14,9,Female,Asian,1,HS,Public,City,58.58691569690592,49.808607633525895,53.473050587571535,1.6534520323623687,0.7980477592303491,0.3878356065892336,1,1,0,0,0,2,1
14,9,Female,Hispanic,4,SomeCollege,Public,City,84.92220050740157,83.487302214708,73.13299875757956,3.283152648328387,0.9153182985929266,1.242513524698056,1,0,0,0,0,3,2
16,11,Male,Black,1,SomeCollege,Private,City,71.76471674614668,72.04829571693878,69.83819142564057,2.4737738719991382,0.8934328879940866,0.8475273534372191,0,1,1,1,0,3,4
17,12,Male,Hispanic,1,<HS,Public,City,73.34737742452585,74.012225279453,88.11482188172377,2.956562430464955,0.9197681944656264,0.977204397248466,0,0,0,1,0,5,3
15,10,Male,Hispanic,3,SomeCollege,Private,Suburban,62.302853906937024,58.81059918270956,52.18022158748008,2.173784739085673,0.7909626267321843,0.5783879900617893,1,0,0,1,0,3,2
15,10,Female,White,3,Bachelors+,Public,City,64.15169387358178,62.112422998898886,59.44109522105348,2.259681143242376,0.8189424696416228,1.0980796399098836,0,1,0,1,0,3,4
15,10,Female,Two-or-more,3,HS,Public,Suburban,89.53642991522766,82.33893742731932,88.60786329154791,3.476078321883728,0.9335355975964484,1.3226878724394662,1,0,1,0,0,3,2
14,9,Male,Hispanic,1,<HS,Public,City,79.37372795789251,80.00740416400585,84.45239398045555,2.812198594900317,0.9398343054499604,0.7618149873078229,1,1,0,0,0,3,1
